[LIBGPUSPATIAL] [ 52915][11:00:16:949314][info  ] Initializing GpuSpatialRuntime on device 0, PTX root /mnt/data/sedona-db/target/release/build/sedona-libgpuspatial-49614f8a870dbe66/out/share/gpuspatial/shaders
[LIBGPUSPATIAL] [ 52915][11:00:36:268683][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 12.78 ms, Refine: 5.32 ms, Copy Results: 0.20 ms
[LIBGPUSPATIAL] [ 52915][11:00:36:350579][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 2 MB, capacity 390657
[LIBGPUSPATIAL] [ 52915][11:00:36:351410][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 13740, Results: 390657
[LIBGPUSPATIAL] [ 52915][11:00:36:351441][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.10 ms, Prepare: 0.50 ms, RT: 0.35 ms, Copy res: 0.62 ms
[LIBGPUSPATIAL] [ 52915][11:00:36:368091][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 13740, Loaded 2726, Type MultiPolygon
[LIBGPUSPATIAL] [ 52915][11:00:36:368243][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 390657 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52915][11:00:36:373589][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 16.02 ms, Refine: 5.19 ms, Copy Results: 0.26 ms
[LIBGPUSPATIAL] [ 52915][11:00:36:456338][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 2 MB, capacity 319896
[LIBGPUSPATIAL] [ 52915][11:00:36:457077][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 12276, Results: 319896
[LIBGPUSPATIAL] [ 52915][11:00:36:457108][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.10 ms, Prepare: 0.47 ms, RT: 0.35 ms, Copy res: 0.54 ms
[LIBGPUSPATIAL] [ 52915][11:00:36:470894][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 12276, Loaded 2414, Type MultiPolygon
[LIBGPUSPATIAL] [ 52915][11:00:36:471031][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 319896 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52915][11:00:36:474827][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 13.48 ms, Refine: 3.65 ms, Copy Results: 0.24 ms
[LIBGPUSPATIAL] [ 52915][11:00:36:566265][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 5 MB, capacity 662983
[LIBGPUSPATIAL] [ 52915][11:00:36:567411][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 13740, Results: 662983
[LIBGPUSPATIAL] [ 52915][11:00:36:567443][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.10 ms, Prepare: 0.46 ms, RT: 0.38 ms, Copy res: 0.93 ms
[LIBGPUSPATIAL] [ 52915][11:00:36:584508][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 13740, Loaded 2740, Type MultiPolygon
[LIBGPUSPATIAL] [ 52915][11:00:36:584726][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 662983 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52915][11:00:36:590323][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 16.56 ms, Refine: 5.45 ms, Copy Results: 0.32 ms
[LIBGPUSPATIAL] [ 52915][11:00:36:673863][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 2 MB, capacity 295844
[LIBGPUSPATIAL] [ 52915][11:00:36:674577][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 12275, Results: 295844
[LIBGPUSPATIAL] [ 52915][11:00:36:674609][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.10 ms, Prepare: 0.46 ms, RT: 0.35 ms, Copy res: 0.51 ms
[LIBGPUSPATIAL] [ 52915][11:00:36:686737][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 12275, Loaded 2394, Type MultiPolygon
[LIBGPUSPATIAL] [ 52915][11:00:36:686840][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 295844 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52915][11:00:36:690284][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 11.68 ms, Refine: 3.27 ms, Copy Results: 0.23 ms
Run # 3
┌───────────────────┬──────────────────────────────────────────────────────────────────────────────┐
│     plan_type     ┆                                     plan                                     │
│        utf8       ┆                                     utf8                                     │
╞═══════════════════╪══════════════════════════════════════════════════════════════════════════════╡
│ Plan with Metrics ┆ ProjectionExec: expr=[count(Int64(1))@0 as cross_zone_trip_count], metrics=[ │
│                   ┆ output_rows=1, elapsed_compute=1.73µs, output_bytes=8.0 B]                   │
│                   ┆   AggregateExec: mode=Single, gby=[], aggr=[count(Int64(1))], metrics=[outpu │
│                   ┆ t_rows=1, elapsed_compute=141.674µs, output_bytes=8.0 B]                     │
│                   ┆     ProjectionExec: expr=[], metrics=[output_rows=176391, elapsed_compute=14 │
│                   ┆ .161µs, output_bytes=0.0 B]                                                  │
│                   ┆       SpatialJoinExec: join_type=Inner, on=ST_within(dropoff_geom@0, geom@1) │
│                   ┆ , filter=z_zonekey@0 != z_zonekey@1, metrics=[output_rows=176391, spill_coun │
│                   ┆ t=0, spilled_bytes=0.0 B, spilled_rows=0, build_input_batches=22, build_inpu │
│                   ┆ t_rows=3057046, join_result_candidates=6384310, join_result_count=3062667, o │
│                   ┆ utput_batches=24, probe_input_batches=12, probe_input_rows=156095, build_inp │
│                   ┆ ut_total_size_bytes=483013444, build_mem_used=483013444, execution_mode=1, r │
│                   ┆ efiner_mem_used=0, build_input_collection_time=418.926937ms, build_time=117. │
│                   ┆ 094843ms, join_time=919.88758ms, partition_probe_time=1ns]                   │
│                   ┆         SpatialJoinExec: join_type=Inner, on=ST_within(pickup_geom@0, geom@1 │
│                   ┆ ), projection=[dropoff_geom@1, z_zonekey@2], metrics=[output_rows=3057046, s │
│                   ┆ pill_count=0, spilled_bytes=0.0 B, spilled_rows=0, build_input_batches=4, bu │
│                   ┆ ild_input_rows=6000000, join_result_candidates=7297793, join_result_count=30 │
│                   ┆ 57046, output_batches=22, probe_input_batches=12, probe_input_rows=156095, b │
│                   ┆ uild_input_total_size_bytes=1122000032, build_mem_used=1122000032, execution │
│                   ┆ _mode=1, refiner_mem_used=0, build_input_collection_time=698.664577ms, build │
│                   ┆ _time=199.658733ms, join_time=1.210990669s, partition_probe_time=1ns]        │
│                   ┆           ProjectionExec: expr=[st_geomfromwkb(t_pickuploc@0) as pickup_geom │
│                   ┆ , st_geomfromwkb(t_dropoffloc@1) as dropoff_geom], metrics=[output_rows=6000 │
│                   ┆ 000, elapsed_compute=211.562495ms, output_bytes=542.1 MB]                    │
│                   ┆             DataSourceExec: file_groups={1 group: [[mnt/data/sedona-spatialb │
│                   ┆ ench/paper/benchmark-data-sf1/trip/trip.1.parquet:0..182361649, mnt/data/sed │
│                   ┆ ona-spatialbench/paper/benchmark-data-sf1/trip/trip.2.parquet:0..182311531]] │
│                   ┆ }, projection=[t_pickuploc, t_dropoffloc], file_type=parquet, metrics=[outpu │
│                   ┆ t_rows=6000000, elapsed_compute=1ns, output_bytes=542.1 MB, files_ranges_pru │
│                   ┆ ned_statistics=2 total → 2 matched, row_groups_pruned_statistics=4 total → 4 │
│                   ┆  matched, row_groups_pruned_bloom_filter=4 total → 4 matched, page_index_row │
│                   ┆ s_pruned=0 total → 0 matched, batches_split=0, bytes_scanned=209738293, file │
│                   ┆ _open_errors=0, file_scan_errors=0, num_predicate_creation_errors=0, predica │
│                   ┆ te_cache_inner_records=0, predicate_cache_records=0, predicate_evaluation_er │
│                   ┆ rors=0, pushdown_rows_matched=0, pushdown_rows_pruned=0, bloom_filter_eval_t │
│                   ┆ ime=4ns, metadata_load_time=802.293µs, page_index_eval_time=4ns, row_pushdow │
│                   ┆ n_eval_time=4ns, statistics_eval_time=4ns, time_elapsed_opening=381.005µs, t │
│                   ┆ ime_elapsed_processing=253.684686ms, time_elapsed_scanning_total=1.187969004 │
│                   ┆ s, time_elapsed_scanning_until_data=119.266427ms]                            │
│                   ┆           ProjectionExec: expr=[z_zonekey@0 as z_zonekey, st_geomfromwkb(z_b │
│                   ┆ oundary@1) as geom], metrics=[output_rows=156095, elapsed_compute=26.468469m │
│                   ┆ s, output_bytes=1338.5 MB]                                                   │
│                   ┆             DataSourceExec: file_groups={1 group: [[mnt/data/sedona-spatialb │
│                   ┆ ench/paper/benchmark-data-sf1/zone/zone.1.parquet, mnt/data/sedona-spatialbe │
│                   ┆ nch/paper/benchmark-data-sf1/zone/zone.2.parquet, mnt/data/sedona-spatialben │
│                   ┆ ch/paper/benchmark-data-sf1/zone/zone.3.parquet, mnt/data/sedona-spatialbenc │
│                   ┆ h/paper/benchmark-data-sf1/zone/zone.4.parquet, mnt/data/sedona-spatialbench │
│                   ┆ /paper/benchmark-data-sf1/zone/zone.5.parquet, ...]]}, projection=[z_zonekey │
│                   ┆ , z_boundary], file_type=parquet, metrics=[output_rows=156095, elapsed_compu │
│                   ┆ te=1ns, output_bytes=1338.5 MB, files_ranges_pruned_statistics=6 total → 6 m │
│                   ┆ atched, row_groups_pruned_statistics=12 total → 12 matched, row_groups_prune │
│                   ┆ d_bloom_filter=12 total → 12 matched, page_index_rows_pruned=0 total → 0 mat │
│                   ┆ ched, batches_split=0, bytes_scanned=1384587770, file_open_errors=0, file_sc │
│                   ┆ an_errors=0, num_predicate_creation_errors=0, predicate_cache_inner_records= │
│                   ┆ 0, predicate_cache_records=0, predicate_evaluation_errors=0, pushdown_rows_m │
│                   ┆ atched=0, pushdown_rows_pruned=0, bloom_filter_eval_time=12ns, metadata_load │
│                   ┆ _time=1.783985ms, page_index_eval_time=12ns, row_pushdown_eval_time=12ns, st │
│                   ┆ atistics_eval_time=12ns, time_elapsed_opening=314.582µs, time_elapsed_proces │
│                   ┆ sing=424.081631ms, time_elapsed_scanning_total=2.278661732s, time_elapsed_sc │
│                   ┆ anning_until_data=345.363209ms]                                              │
│                   ┆         ProjectionExec: expr=[z_zonekey@0 as z_zonekey, st_geomfromwkb(z_bou │
│                   ┆ ndary@1) as geom], metrics=[output_rows=156095, elapsed_compute=26.824684ms, │
│                   ┆  output_bytes=1338.5 MB]                                                     │
│                   ┆           DataSourceExec: file_groups={1 group: [[mnt/data/sedona-spatialben │
│                   ┆ ch/paper/benchmark-data-sf1/zone/zone.1.parquet, mnt/data/sedona-spatialbenc │
│                   ┆ h/paper/benchmark-data-sf1/zone/zone.2.parquet, mnt/data/sedona-spatialbench │
│                   ┆ /paper/benchmark-data-sf1/zone/zone.3.parquet, mnt/data/sedona-spatialbench/ │
│                   ┆ paper/benchmark-data-sf1/zone/zone.4.parquet, mnt/data/sedona-spatialbench/p │
│                   ┆ aper/benchmark-data-sf1/zone/zone.5.parquet, ...]]}, projection=[z_zonekey,  │
│                   ┆ z_boundary], file_type=parquet, metrics=[output_rows=156095, elapsed_compute │
│                   ┆ =1ns, output_bytes=1338.5 MB, files_ranges_pruned_statistics=6 total → 6 mat │
│                   ┆ ched, row_groups_pruned_statistics=12 total → 12 matched, row_groups_pruned_ │
│                   ┆ bloom_filter=12 total → 12 matched, page_index_rows_pruned=0 total → 0 match │
│                   ┆ ed, batches_split=0, bytes_scanned=1384587770, file_open_errors=0, file_scan │
│                   ┆ _errors=0, num_predicate_creation_errors=0, predicate_cache_inner_records=0, │
│                   ┆  predicate_cache_records=0, predicate_evaluation_errors=0, pushdown_rows_mat │
│                   ┆ ched=0, pushdown_rows_pruned=0, bloom_filter_eval_time=12ns, metadata_load_t │
│                   ┆ ime=1.679052ms, page_index_eval_time=12ns, row_pushdown_eval_time=12ns, stat │
│                   ┆ istics_eval_time=12ns, time_elapsed_opening=328.645µs, time_elapsed_processi │
│                   ┆ ng=294.175418ms, time_elapsed_scanning_total=1.436232377s, time_elapsed_scan │
│                   ┆ ning_until_data=279.461128ms]                                                │
│                   ┆                                                                              │
└───────────────────┴──────────────────────────────────────────────────────────────────────────────┘
[LIBGPUSPATIAL] [ 52915][11:00:37:897930][info  ] Create RTSpatialIndex 0x74c8d908e130, fast_build = 0, compact = 0, concurrency = 1
[LIBGPUSPATIAL] [ 52915][11:00:37:898230][info  ] Create RTSpatialRefiner 0x74c8db5a7550, fast_build = 0, compact = 0, parsing_threads = 8, concurrency = 1, pipeline_batches = 1, wkb_parser_memory_quota = 0.80, relate_engine_memory_quota = 0.80
[LIBGPUSPATIAL] [ 52915][11:00:38:091408][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. PushBuild: 95.99 ms, FinishBuilding: 0.01 ms
[LIBGPUSPATIAL] [ 52915][11:00:38:091444][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), FinishBuilding Refiner, Total geoms: 6000000
[LIBGPUSPATIAL] [ 52915][11:00:38:091459][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), PushBuild, Rectangles 6000000
[LIBGPUSPATIAL] [ 52915][11:00:38:101596][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), FinishBuilding Index on Points, Total geoms: 6000000
[LIBGPUSPATIAL] [ 52915][11:00:38:101622][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. PushBuild: 7.34 ms, FinishBuilding: 2.80 ms
[LIBGPUSPATIAL] [ 52920][11:00:38:194706][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 2 MB, capacity 325005
[LIBGPUSPATIAL] [ 52920][11:00:38:195638][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 13740, Results: 325005
[LIBGPUSPATIAL] [ 52920][11:00:38:195667][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.10 ms, Prepare: 0.49 ms, RT: 0.74 ms, Copy res: 0.53 ms
[LIBGPUSPATIAL] [ 52920][11:00:38:211073][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 13740, Loaded 2689, Type MultiPolygon
[LIBGPUSPATIAL] [ 52920][11:00:38:211199][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 325005 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52920][11:00:38:216527][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 14.61 ms, Refine: 5.15 ms, Copy Results: 0.27 ms
[LIBGPUSPATIAL] [ 52920][11:00:38:357842][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 6 MB, capacity 815600
[LIBGPUSPATIAL] [ 52920][11:00:38:359348][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 12276, Results: 815600
[LIBGPUSPATIAL] [ 52920][11:00:38:359378][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.09 ms, Prepare: 0.47 ms, RT: 0.73 ms, Copy res: 1.11 ms
[LIBGPUSPATIAL] [ 52920][11:00:38:373156][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 12276, Loaded 2431, Type MultiPolygon
[LIBGPUSPATIAL] [ 52920][11:00:38:373423][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 815600 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52920][11:00:38:379333][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 12.75 ms, Refine: 5.71 ms, Copy Results: 0.43 ms
[LIBGPUSPATIAL] [ 52920][11:00:38:606586][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 4 MB, capacity 617528
[LIBGPUSPATIAL] [ 52920][11:00:38:607867][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 13740, Results: 617528
[LIBGPUSPATIAL] [ 52920][11:00:38:607898][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.09 ms, Prepare: 0.48 ms, RT: 0.78 ms, Copy res: 0.86 ms
[LIBGPUSPATIAL] [ 52920][11:00:38:625808][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 13740, Loaded 2756, Type MultiPolygon
[LIBGPUSPATIAL] [ 52920][11:00:38:626011][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 617528 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52920][11:00:38:634085][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 15.53 ms, Refine: 7.86 ms, Copy Results: 0.37 ms
[LIBGPUSPATIAL] [ 52920][11:00:38:796598][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 3 MB, capacity 508540
[LIBGPUSPATIAL] [ 52920][11:00:38:797752][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 12276, Results: 508540
[LIBGPUSPATIAL] [ 52920][11:00:38:797782][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.09 ms, Prepare: 0.46 ms, RT: 0.80 ms, Copy res: 0.73 ms
[LIBGPUSPATIAL] [ 52920][11:00:38:811949][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 12276, Loaded 2527, Type MultiPolygon
[LIBGPUSPATIAL] [ 52920][11:00:38:812128][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 508540 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52920][11:00:38:819997][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 12.71 ms, Refine: 7.68 ms, Copy Results: 0.31 ms
[LIBGPUSPATIAL] [ 52920][11:00:38:977670][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 3 MB, capacity 523852
[LIBGPUSPATIAL] [ 52920][11:00:38:978851][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 13740, Results: 523852
[LIBGPUSPATIAL] [ 52920][11:00:38:978881][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.09 ms, Prepare: 0.46 ms, RT: 0.78 ms, Copy res: 0.76 ms
[LIBGPUSPATIAL] [ 52920][11:00:38:997298][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 13740, Loaded 2832, Type MultiPolygon
[LIBGPUSPATIAL] [ 52920][11:00:38:997464][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 523852 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52920][11:00:39:003420][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 16.33 ms, Refine: 5.70 ms, Copy Results: 0.38 ms
[LIBGPUSPATIAL] [ 52920][11:00:39:180822][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 11 MB, capacity 1495810
[LIBGPUSPATIAL] [ 52920][11:00:39:183174][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 12276, Results: 1495810
[LIBGPUSPATIAL] [ 52920][11:00:39:183204][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.09 ms, Prepare: 0.49 ms, RT: 0.95 ms, Copy res: 1.85 ms
[LIBGPUSPATIAL] [ 52920][11:00:39:200390][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 12276, Loaded 2372, Type MultiPolygon
[LIBGPUSPATIAL] [ 52920][11:00:39:200849][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 1495810 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52920][11:00:39:229046][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 13.43 ms, Refine: 28.16 ms, Copy Results: 0.45 ms
[LIBGPUSPATIAL] [ 52920][11:00:39:456281][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 5 MB, capacity 657192
[LIBGPUSPATIAL] [ 52920][11:00:39:457563][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 13740, Results: 657192
[LIBGPUSPATIAL] [ 52920][11:00:39:457592][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.10 ms, Prepare: 0.47 ms, RT: 0.73 ms, Copy res: 0.89 ms
